PolicyID,Line,Construction,TIV_2012
321346,Residential,Masonry,514011.88
581291,Residential,Masonry,432979.12
370644,Residential,Masonry,869296.64
545031,Residential,Masonry,540745.65
201089,Residential,Masonry,418112.62
790967,Residential,Masonry,546750.24
558007,Residential,Masonry,801333.68
125552,Residential,Masonry,818841.28
527643,Residential,Masonry,615187.71
110872,Residential,Masonry,386601.56
893113,Residential,Masonry,1835036.53
575211,Residential,Masonry,1075947.42
665536,Residential,Wood,334103.62
273487,Residential,Wood,361839.31
280674,Residential,Wood,189305.42
248341,Residential,Wood,86913.22
113250,Residential,Wood,43634.98
430658,Residential,Masonry,892702.18
449510,Residential,Masonry,1167570.03
814098,Residential,Wood,42734.24
491496,Residential,Masonry,858163.97
519546,Commercial,Reinforced Concrete,19170000
399722,Residential,Masonry,579353.52
898714,Commercial,Reinforced Concrete,14760000
284335,Residential,Masonry,2768823.86
328660,Residential,Wood,147953.61
939217,Residential,Wood,53780.03
312341,Residential,Wood,110788.45
851500,Residential,Wood,115460.74
206063,Residential,Masonry,669280.21
911054,Residential,Wood,168595.07
990316,Residential,Wood,118125.1
998798,Residential,Wood,27908.4
743895,Residential,Wood,210330.97
183291,Residential,Wood,16466.67
762494,Residential,Wood,1411.28
614159,Residential,Wood,1435.17
313157,Residential,Wood,7078.93
549388,Residential,Wood,11377.32
381206,Residential,Wood,3480.06
903839,Residential,Wood,6529.99
484007,Residential,Masonry,1060589.85
758694,Residential,Wood,79248.67
718473,Residential,Wood,90816.18
310500,Residential,Masonry,815039.92
951965,Residential,Wood,17364.25
686067,Residential,Masonry,261217.29
630246,Residential,Masonry,636331.03
960864,Residential,Wood,280797.37
368093,Residential,Wood,61184.34
596039,Residential,Wood,39192.51
793688,Residential,Wood,183188.23
655727,Residential,Wood,101921.12
203305,Residential,Masonry,2213561.78
625673,Residential,Wood,201356.1
484687,Residential,Wood,131416.09
745529,Residential,Wood,193812.39
595624,Residential,Wood,137296.17
901277,Residential,Masonry,746211.5
986412,Residential,Wood,84582.61
555955,Residential,Wood,517395.53
817829,Commercial,Reinforced Masonry,2711597.13
447682,Residential,Wood,149904.14
791246,Residential,Wood,56598.91
828195,Residential,Masonry,616576.41
349231,Residential,Masonry,1265075.15
327231,Residential,Masonry,2552555.25
157885,Residential,Wood,3205.12
480677,Residential,Wood,140002.3
469669,Residential,Wood,103110.93
162340,Residential,Wood,27217.07
368883,Residential,Wood,91361.7
823110,Residential,Wood,34879.55
805930,Residential,Wood,80360.6
615055,Residential,Wood,52998.33
510571,Residential,Masonry,1637729.04
599636,Residential,Wood,55895.1
252174,Residential,Wood,73183.67
801148,Residential,Wood,116522.99
793447,Residential,Wood,29023.54
787827,Residential,Masonry,984780.05
970645,Residential,Masonry,980917.97
829730,Commercial,Reinforced Concrete,12330000
693967,Residential,Masonry,856428.1
780380,Commercial,Reinforced Masonry,4147275.88
816959,Residential,Wood,43057.9
575231,Residential,Masonry,490051.75
625865,Residential,Wood,96608.3
132961,Commercial,Reinforced Masonry,4588881.51
418645,Residential,Wood,46391.63
451133,Residential,Wood,35841.32
688245,Residential,Wood,9043.11
516626,Residential,Wood,4390.91
529970,Residential,Masonry,824358.06
884768,Residential,Masonry,1246690.52
163481,Residential,Masonry,743455.49
758210,Commercial,Reinforced Masonry,10800000
249945,Residential,Wood,30773.11
805642,Residential,Wood,1071.49
240151,Residential,Wood,76014.88
144321,Residential,Wood,75826.4
872373,Residential,Wood,81539.81
775283,Residential,Wood,112953.64
138616,Residential,Wood,83501.61
397202,Residential,Wood,69794.59
758276,Residential,Wood,99762.01
217068,Residential,Wood,6011.3
627387,Residential,Wood,6422.02
611518,Residential,Wood,22868.1
474581,Residential,Wood,2885.9
581062,Residential,Wood,2543.62
242620,Residential,Masonry,303003.21
599189,Residential,Wood,533946.54
240859,Residential,Masonry,1306912.08
392938,Residential,Masonry,1004329.76
868280,Residential,Masonry,683233.06
640979,Residential,Masonry,519401.62
924750,Residential,Wood,53987.61
753749,Residential,Wood,23428.39
218910,Residential,Masonry,862744.3
716300,Residential,Wood,48739.92
592140,Commercial,Reinforced Masonry,13140000
405514,Commercial,Reinforced Concrete,20610000
201544,Residential,Masonry,1398311.01
952351,Residential,Wood,24398.83
453419,Residential,Wood,4887.8
636902,Residential,Wood,2527.48
836032,Residential,Wood,4178.44
587845,Residential,Wood,17384.65
268554,Residential,Wood,20673.23
218318,Residential,Wood,35792.36
429098,Residential,Wood,71723.34
904790,Residential,Wood,10108.31
341035,Residential,Wood,169111.8
766044,Residential,Wood,134593.05
900080,Residential,Masonry,1217821.23
736640,Residential,Wood,187971.39
876566,Residential,Wood,108322.84
937515,Residential,Wood,19984.49
123359,Residential,Wood,198199.06
147295,Residential,Masonry,1642977.22
638119,Residential,Wood,169294.61
686788,Residential,Wood,293714.47
293065,Commercial,Reinforced Masonry,6428987.19
180193,Residential,Masonry,1465184.72
772617,Residential,Wood,27778.77
403715,Residential,Wood,137403.52
361295,Residential,Wood,24895.93
927744,Residential,Wood,12187.12
216775,Residential,Wood,267395.91
594385,Residential,Wood,1273.12
197723,Residential,Wood,144151.39
578894,Residential,Wood,1255.38
768448,Residential,Wood,25830.23
481388,Residential,Wood,109824.35
313664,Residential,Wood,63844.23
731719,Residential,Wood,74026.54
308578,Residential,Wood,1858.84
121709,Residential,Wood,361565.6
716004,Residential,Wood,4348.7
661496,Residential,Wood,869.48
612626,Residential,Wood,598.41
352290,Residential,Wood,3061.31
400096,Residential,Wood,80276.38
940268,Residential,Wood,112971.37
301031,Residential,Wood,51461.61
217378,Residential,Wood,45942.81
455667,Residential,Wood,3494.17
780296,Residential,Wood,3351.98
889509,Residential,Wood,3608.84
543467,Residential,Wood,5087.34
898563,Residential,Wood,117445.95
453122,Residential,Wood,106865.38
892997,Residential,Wood,95894.42
406909,Residential,Wood,1647.86
597721,Residential,Wood,274152.32
413465,Residential,Wood,837.07
505886,Residential,Wood,8073.82
989269,Residential,Wood,849.4
724533,Commercial,Reinforced Concrete,14850000
113070,Residential,Masonry,717207.75
246966,Residential,Wood,4331.17
270693,Residential,Masonry,1451152.4
171637,Commercial,Reinforced Masonry,2499783.23
931285,Residential,Masonry,1489186.54
958269,Residential,Wood,285714.68
479436,Residential,Wood,90038.59
603012,Residential,Masonry,796017.23
745546,Residential,Wood,112062.25
675553,Residential,Wood,35401.28
259171,Residential,Wood,40360.52
225244,Residential,Wood,64327.61
845968,Residential,Wood,55937.56
138896,Residential,Wood,134341.38
333908,Residential,Wood,54459.88
691453,Residential,Wood,250193.62
575150,Residential,Wood,50964.1
439688,Residential,Wood,46654.31
921842,Residential,Wood,59618.58
435330,Residential,Wood,56505.54
132865,Residential,Wood,8349.26
642061,Residential,Wood,133692.39
623689,Residential,Masonry,1155925.21
992919,Residential,Masonry,599099.21
569166,Residential,Wood,11431.49
951214,Residential,Wood,242344.51
365016,Residential,Wood,50955.57
992740,Residential,Wood,364365.9
739949,Residential,Wood,19992.63
874599,Residential,Masonry,567372.1
860965,Residential,Wood,193970.02
330165,Residential,Wood,181217.34
650181,Residential,Wood,77446.19
749222,Residential,Wood,63726.5
178508,Residential,Wood,212847.12
398028,Residential,Wood,46110.94
559266,Residential,Wood,68220.16
705300,Residential,Wood,59220.59
536447,Residential,Wood,9006.65
158793,Commercial,Reinforced Concrete,18720000
831984,Commercial,Reinforced Masonry,1649237.3
963320,Residential,Wood,112961.85
107299,Residential,Wood,3413.38
605850,Residential,Wood,424178.95
395298,Residential,Wood,3928.7
670035,Residential,Wood,34533.34
625216,Commercial,Reinforced Masonry,2450576.5
397233,Residential,Masonry,1063988.01
167116,Residential,Wood,191230.88
451362,Residential,Masonry,1552792.43
136213,Residential,Wood,31795.78
582888,Residential,Wood,9276.63
771693,Residential,Wood,2543.02
441366,Commercial,Reinforced Masonry,6417735.47
647091,Residential,Wood,155868.47
601572,Residential,Wood,402153.02
698704,Residential,Wood,315383.32
513996,Residential,Wood,4093.31
231209,Residential,Wood,5613.68
684474,Residential,Wood,75183.2
862827,Residential,Wood,1853.99
203365,Residential,Wood,3148.16
389215,Residential,Wood,535.38
748106,Residential,Wood,17574.04
998686,Residential,Wood,70679.36
917134,Residential,Wood,76154.96
854991,Residential,Wood,8021.31
270478,Residential,Wood,3618.1
791159,Residential,Masonry,414102.25
381856,Residential,Wood,15920.11
862845,Residential,Wood,32679.62
650764,Residential,Wood,4770.9
799393,Residential,Wood,14214.32
668169,Residential,Wood,108415.28
409123,Residential,Wood,106812.4
437215,Residential,Wood,109557.36
416022,Residential,Wood,72161.78
198890,Residential,Wood,122154.39
109952,Residential,Wood,3525.95
706975,Residential,Wood,17617.97
231215,Residential,Wood,54786.39
195370,Residential,Wood,417.99
498459,Residential,Wood,7393.56
437327,Residential,Wood,1400.17
125310,Residential,Wood,91165.29
841542,Residential,Wood,183906.15
609192,Residential,Wood,22585.3
436819,Residential,Wood,10007.29
404396,Residential,Wood,5203.03
675631,Residential,Wood,489.16
875517,Residential,Wood,1957.45
122968,Residential,Wood,7611.86
462865,Residential,Wood,263.97
762271,Commercial,Reinforced Masonry,3325189.42
118657,Residential,Wood,20263.28
680967,Residential,Wood,115997.05
235283,Residential,Wood,1137.36
978723,Residential,Wood,2726.87
553660,Residential,Wood,6781.45
373053,Residential,Wood,14394.69
539364,Residential,Wood,11780.12
803437,Commercial,Reinforced Concrete,14220000
128242,Residential,Wood,172915.73
946299,Residential,Wood,1882.31
526205,Residential,Wood,3947.98
236986,Residential,Wood,3136.94
189489,Residential,Wood,30131.5
707198,Residential,Wood,21835.47
576623,Residential,Wood,377.85
183496,Residential,Wood,8794.19
380278,Residential,Wood,3913.33
973374,Residential,Wood,65853.17
949520,Residential,Wood,21119.62
261179,Residential,Wood,30396.41
519120,Residential,Wood,11103.71
878456,Residential,Wood,9082.26
786881,Residential,Wood,29752.04
378835,Residential,Wood,11767.55
725244,Residential,Wood,5047.36
130019,Residential,Wood,1891.87
512917,Residential,Wood,19199.04
357588,Residential,Wood,81773.45
499308,Residential,Wood,22314.8
980137,Residential,Wood,62314.91
569071,Residential,Wood,25949.64
964046,Residential,Wood,15736.1
407793,Residential,Wood,8387.97
122489,Residential,Masonry,701502
380501,Residential,Wood,20116.43
442434,Residential,Wood,5056.56
296989,Residential,Wood,124557.42
888060,Residential,Wood,74564.89
633291,Residential,Wood,147052.16
574669,Residential,Wood,87366.31
406476,Residential,Wood,168067.92
511659,Residential,Wood,1197.69
640168,Residential,Wood,2638.86
879768,Residential,Wood,39178.81
930040,Residential,Wood,2906.4
599300,Residential,Wood,14582.48
670732,Commercial,Reinforced Concrete,19710000
399700,Residential,Wood,3115.63
514895,Residential,Wood,2752.7
111328,Residential,Wood,50264.73
835575,Residential,Wood,559.79
931096,Residential,Wood,1143.07
667421,Residential,Wood,804.26
376640,Residential,Wood,7628
298326,Residential,Wood,3085.09
360789,Residential,Wood,2349.81
884365,Residential,Wood,25544.6
994959,Commercial,Reinforced Concrete,10170000
783989,Residential,Wood,64029.49
295393,Residential,Wood,8251.99
863621,Residential,Wood,10350.29
555963,Residential,Wood,7462.67
188565,Residential,Wood,8939.66
449286,Residential,Wood,6894.67
435175,Residential,Wood,2756.59
873404,Residential,Wood,34492.64
464220,Residential,Wood,6788.97
916914,Residential,Wood,83128.76
291833,Residential,Wood,2331.69
255895,Residential,Masonry,957849.6
791510,Residential,Masonry,997106.27
637980,Residential,Wood,720.56
941716,Residential,Wood,1662.71
459212,Commercial,Reinforced Masonry,2504662.38
892568,Commercial,Reinforced Masonry,3272141.66
301816,Residential,Wood,35789.91
157792,Residential,Wood,79550.23
647230,Commercial,Reinforced Masonry,3149112.33
475305,Residential,Wood,96913.49
375580,Residential,Wood,4313.15
979654,Residential,Wood,2811.21
921392,Residential,Wood,404.94
408811,Residential,Wood,456.83
281805,Residential,Masonry,1937206.21
757566,Commercial,Reinforced Concrete,13230000
117339,Residential,Wood,161530.63
736974,Residential,Masonry,805012.85
487567,Residential,Masonry,704313.87
548600,Commercial,Reinforced Masonry,5698193.44
144572,Residential,Masonry,1449997.04
749121,Residential,Wood,389551.68
523825,Residential,Masonry,547266.69
635004,Residential,Masonry,555103.29
462386,Residential,Masonry,509243.36
385025,Residential,Masonry,1973034.57
639695,Residential,Masonry,1843686.08
864004,Residential,Wood,221621.38
722782,Residential,Wood,345659.26
112287,Residential,Wood,363667.04
106762,Residential,Masonry,415053.69
506991,Residential,Masonry,606711.63
762146,Residential,Masonry,1525633.47
114301,Residential,Wood,21334.79
562126,Commercial,Reinforced Masonry,4655964.57
585198,Residential,Wood,543293.44
253679,Commercial,Reinforced Masonry,3268013.39
445604,Commercial,Reinforced Concrete,10350000
413464,Residential,Wood,9798.9
190995,Residential,Wood,34077.48
202119,Residential,Wood,15846.93
649647,Residential,Wood,127561.98
884533,Residential,Wood,145930.4
335413,Residential,Wood,83407.56
993817,Residential,Wood,125768.05
870532,Residential,Wood,78770.42
545979,Residential,Wood,144387.11
859457,Residential,Wood,2424.03
355302,Residential,Wood,1480.13
483553,Residential,Wood,3075.92
370205,Residential,Wood,15097.72
891996,Residential,Wood,2357.84
927742,Residential,Wood,1802.45
168150,Residential,Wood,4727.8
624584,Residential,Wood,370.14
516745,Residential,Wood,1126.68
454696,Residential,Wood,5987.01
740371,Residential,Wood,414.09
932402,Residential,Wood,7105.46
303989,Residential,Wood,81426.35
360717,Residential,Wood,6121.97
778894,Residential,Wood,17628.02
434500,Residential,Wood,2146.3
748017,Residential,Wood,35799.8
465519,Residential,Wood,3245.05
163798,Residential,Wood,98333.68
906567,Residential,Wood,122682.96
590757,Residential,Wood,10059.36
313089,Residential,Wood,55655.8
983962,Residential,Wood,12600.29
132292,Residential,Wood,5067.34
237087,Residential,Wood,19910.76
694928,Residential,Wood,2692.17
223304,Residential,Wood,88080.05
784993,Residential,Wood,6724.68
597925,Residential,Wood,12719.14
239592,Residential,Wood,49088.62
543820,Residential,Wood,71630.12
894167,Residential,Wood,73293.64
550003,Residential,Masonry,3157616.99
483888,Residential,Wood,166091.16
826944,Residential,Masonry,777285.69
100929,Residential,Masonry,540907.77
540121,Residential,Masonry,1586308.36
